Date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SLL,SOS,SRD,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XCG,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
2026-01-29,4.396731,77.817899,96.735885,453.8029,2.143089,1097.834881,1729.445209,1.694315,2.156462,2.031382,1.95753,2.412642,146.379349,2.010547,0.451418,3548.379998,1.197203,1.511555,8.277314,6.226415,1.197863,1.3578132e-05,110.029688,15.67385,3.405924,23465.177097,2.409139,1.620097,2681.73441,0.918327,0.026164,1033.114227,8.313186,8.326127,4394.165684,594.535296,1.197203,31.725877,110.362984,24.299807,213.307599,7.46638,75.367858,154.650835,56.064299,17.958044,186.262992,1,2.620913,0.868725,0.865955,3.226436,0.868725,13.092569,0.868725,87.395732,10511.420158,9.190159,250.611454,9.342642,31.611934,7.528969,156.868618,380.575218,20065.420125,3.6957,0.868725,110.125314,1569.193177,50432.172904,144.801726,0.868725,187.775929,0.848789,183.620981,154.438987,104.695637,4815.315405,493.247579,1077.413002,1711.389478,0.366883,0.998286,603.545846,25806.912161,107268.636354,370.919313,221.606749,19.04681,3.535029,0.724176,7.522616,10.830671,20.087835,5344.722886,61.561847,2514.10374,4277.176929,9.626747,,47.819054,54.053318,18.508712,2077.135469,20.515157,4.703211,76.334018,19.04681,1671.546976,44.079503,11.447624,176.0473,1.972021,0.46035,1.197858,4.008042,5.127595,70.593031,335.102314,4.203715,8044.074583,4.355367,5.0959,117.40011,91.111739,1747.644313,4.490579,9.670617,16.843674,720.113603,10.55226,1.511924,0.898212,29.092841,25104.745609,683.403893,45.603794,24779.683158,24.521976,10.481306,13240.555282,19.038903,37.230286,11.194038,4.19021,3.425741,2.882577,51.987441,8.130218,37.531711,3064.839353,51.203947,4288.789806,1.197203,45.330246,14492.867208,,429.168691,31182.945677,143.270691,3.262808,656.537152,0.010133,0.000216,3.235501,2.158817,0.816522,656.534407,119.331742,285.417478,18.805657,10776.263672,23.807137,385.49885
2026-01-30,4.380964,78.732027,96.744078,453.022188,2.135407,1093.900711,1722.51728,1.705768,2.147241,2.025759,1.957583,2.408676,146.123115,2.00334,0.449787,3543.002812,1.192912,1.512981,8.262735,6.195391,1.195865,1.4449561e-05,110.023535,15.595187,3.378247,23381.069684,2.405173,1.61287,2692.999045,0.915916,0.025952,1024.711473,8.288428,8.288821,4357.706508,591.725856,1.192912,31.612161,110.367856,24.338379,212.954708,7.467472,75.139473,154.290739,55.865234,17.893676,185.080578,1,2.622438,0.865578,0.866871,3.2149,0.865578,13.06423,0.865578,87.680558,10495.056419,9.175551,250.184205,9.313303,31.588711,7.537413,156.763835,381.570683,20031.015705,3.695581,0.865578,109.631811,1563.310807,50251.406333,145.009993,0.865578,187.644311,0.845815,183.589714,154.207497,104.320056,4799.680682,491.479528,1073.700646,1720.256213,0.365878,0.996495,600.699672,25671.459942,107092.587733,369.987907,221.30062,18.776467,3.522358,0.721581,7.485527,10.831917,20.114926,5320.386471,61.642763,2505.607105,4254.987647,9.613737,,47.561498,54.19394,18.430668,2072.087402,20.60594,4.699477,76.048223,18.860376,1656.416791,43.177437,11.456426,176.060215,1.972325,0.458675,1.195819,3.988505,5.082397,70.319162,333.806532,4.212087,8024.915982,4.343513,5.096708,117.41574,89.767043,1732.704271,4.474151,9.612604,16.589537,717.53956,10.56173,1.511998,0.894993,29.07719,25014.761408,681.755325,45.334826,24690.864095,24.603804,10.4634,13193.096494,18.835495,37.470567,11.169009,4.18712,3.37266,2.872245,51.891427,8.116428,37.548683,3050.878043,51.180972,4253.982274,1.192912,45.252172,14547.558215,,437.615787,30910.728452,142.63529,3.240915,656.541337,0.011107,0.000231,3.223903,2.155136,0.816602,653.118982,119.331742,284.389122,18.957693,10737.63306,23.648327,384.117087
2026-01-31,4.35335,77.050797,96.614026,452.873985,2.121943,1087.00321,1723.800654,1.702936,2.136666,2.019869,1.955248,2.406031,145.978765,1.990709,0.449191,3539.115218,1.18539,1.512879,8.254703,6.231008,1.194568,1.4065063e-05,109.699013,15.630651,3.402439,23233.647084,2.402531,1.615035,2684.909135,0.915881,0.026011,1027.058063,8.248946,8.240537,4354.94563,591.535401,1.18539,31.412839,110.234327,24.334287,212.720809,7.470097,74.383698,153.702477,55.903178,17.780852,185.572763,1,2.613371,0.859325,0.865754,3.194674,0.859325,12.974143,0.859325,86.533903,10372.164298,9.16245,249.920458,9.257838,31.365884,7.536597,156.336498,381.328619,19883.141804,3.663335,0.859325,108.679593,1553.453801,49934.560565,144.985527,0.859325,187.197911,0.840489,183.433247,152.915746,103.662825,4768.236408,491.93733,1066.949348,1719.752641,0.36382,0.995519,600.800289,25485.888797,101410.128375,369.427204,219.593979,19.132649,3.500149,0.717031,7.495914,10.835985,20.092409,5260.173275,61.631889,2489.374007,4229.125697,9.606327,,47.30937,53.852723,18.32658,2059.023112,20.70407,4.672854,75.580924,18.967522,1643.520192,43.508231,11.437875,175.519161,1.96876,0.458133,1.194573,3.994177,5.066955,69.837307,331.998194,4.215189,8001.773454,4.316051,5.097064,117.111851,90.544129,1742.915022,4.446506,9.544303,17.200951,713.016537,10.580086,1.505332,0.88935,28.834661,24857.038036,677.454816,45.104693,24535.182964,24.493185,10.452048,13109.911225,19.132635,37.411351,11.151397,4.148866,3.37248,2.854135,51.47818,8.110743,37.456003,3052.380052,51.199753,4270.811618,1.18539,46.357101,14603.874776,,410.075543,30749.020682,141.78282,3.21762,655.774526,0.014004,0.000244,3.203577,2.153028,0.815573,655.774526,119.331742,282.508153,19.136335,10669.938133,23.443477,381.695147
2026-02-01,4.35335,77.050797,96.614026,452.873985,2.121943,1087.00321,1723.800654,1.702936,2.136666,2.019869,1.955248,2.406031,145.978765,1.990709,0.449191,3539.115218,1.18539,1.512879,8.254703,6.231008,1.194568,1.4065063e-05,109.699013,15.630651,3.402439,23233.647084,2.402531,1.615035,2684.909135,0.915881,0.026011,1027.058063,8.248946,8.240537,4354.94563,591.535401,1.18539,31.412839,110.234327,24.334287,212.720809,7.470097,74.383698,153.702477,55.903178,17.780852,185.572763,1,2.613371,0.863571,0.865754,3.194674,0.863571,12.974143,0.863571,86.533903,10372.164298,9.16245,249.920458,9.257838,31.365884,7.536597,156.336498,381.328619,19883.141804,3.663335,0.863571,108.679593,1553.453801,49934.560565,144.985527,0.863571,187.197911,0.840489,183.433247,152.915746,103.662825,4768.236408,491.93733,1066.928941,1719.752641,0.36382,0.995519,600.800289,25485.888797,101410.128375,369.427204,219.593979,19.132649,3.500149,0.717031,7.495914,10.835985,20.092409,5260.173275,61.631889,2489.287708,4228.659246,9.606327,,47.30937,53.852723,18.32658,2059.023112,20.70407,4.672854,75.580924,18.967522,1643.520192,43.508231,11.437875,175.519161,1.96876,0.458133,1.194573,3.994177,5.066955,69.837307,331.998194,4.215189,8001.773454,4.316051,5.097064,117.111851,90.544129,1742.915022,4.446506,9.544303,17.200951,713.016537,10.580086,1.505332,0.88935,28.834661,24857.038036,677.454816,45.104693,24535.182964,24.493185,10.452048,13109.911225,19.132635,37.411351,11.151397,4.148866,3.37248,2.854135,51.47818,8.110743,37.456003,3052.380052,51.199753,4270.811618,1.18539,46.357101,14603.874776,,410.075543,30749.020682,141.680176,3.213481,655.774526,0.014004,0.000244,3.203577,2.153028,0.815573,655.774526,119.331742,282.508153,19.136335,10669.938133,23.443477,381.695147
2026-02-02,4.354372,77.068354,96.54135,452.4524,2.122444,1087.259728,1715.548638,1.711072,2.13717,2.013889,1.953419,2.403781,145.842258,1.991179,0.447026,3535.850408,1.18567,1.511483,8.246949,6.289624,1.19331,1.5529648e-05,109.597355,15.614193,3.399272,23239.131852,2.400285,1.619234,2685.542457,0.91609,0.026045,1028.4145,8.238978,8.242482,4357.432076,590.989714,1.18567,31.420255,110.131245,24.349272,212.52189,7.468097,75.139693,153.742327,55.849919,17.78505,185.401574,1,2.642508,0.866053,0.866707,3.195381,0.866053,13.074121,0.866053,86.55405,10472.413641,9.153921,249.687805,9.258624,31.50114,7.538601,156.192279,381.845613,19926.725594,3.696883,0.866053,108.505638,1563.494528,49946.34862,145.007975,0.866053,187.025222,0.84066,183.372139,154.077851,103.686504,4799.232002,492.05306,1067.102996,1732.785587,0.364122,0.994579,600.233417,25683.91495,106874.599778,369.081747,215.119642,18.949865,3.500975,0.7172,7.488905,10.825806,20.073705,5333.522386,61.663982,2490.296464,4228.551377,9.597304,,47.619768,54.125568,18.330111,2069.486589,20.752284,4.673953,75.598154,18.949546,1654.815771,43.917218,11.496695,175.357245,1.975676,0.45587,1.193446,3.990237,5.108881,69.803359,333.8617,4.215786,7994.290857,4.351315,5.096366,117.401529,90.1151,1741.321864,4.44721,9.546556,17.11987,713.173791,10.579769,1.507947,0.88956,28.841391,24862.906038,682.080236,45.115337,24540.974986,24.470693,10.442186,13113.006082,18.941758,37.637882,11.141016,4.149845,3.429035,2.854809,51.58549,8.103159,37.515073,3058.720339,51.151876,4266.817909,1.18567,46.314142,14590.218513,,410.172349,30807.263414,140.847463,3.214092,655.175098,0.015764,0.000261,3.204333,2.150879,0.81481,655.1613,119.331742,282.574798,19.256532,10672.456127,23.421554,381.785254
2026-02-03,4.342047,78.032779,96.850135,449.458404,2.116434,1084.180392,1716.667274,1.67773,2.128163,2.007182,1.957361,2.391607,145.225805,1.985541,0.445784,3532.350449,1.182313,1.509472,8.234566,6.219319,1.187447,1.5016394e-05,108.586588,15.640179,3.400111,23173.330693,2.388104,1.614129,2547.884052,0.918776,0.025901,1022.700515,8.196337,8.212937,4290.613117,589.628989,1.182313,31.331289,110.352997,24.299482,211.448612,7.468786,75.058258,153.520932,55.698494,17.734692,185.240856,1,2.595709,0.862798,0.862692,3.18638,0.862798,13.020383,0.862798,86.891813,10427.517249,9.111265,248.4281,9.237658,31.369424,7.534996,155.744725,380.337813,19809.059648,3.647152,0.862798,106.68156,1555.533823,49804.926485,145.199722,0.862798,186.582391,0.838287,183.730244,152.458828,103.393293,4784.518004,494.206805,1064.081512,1704.280462,0.363124,0.989485,599.643235,25536.363004,105854.475774,367.711663,220.265642,19.01106,3.491063,0.71517,7.501982,10.828335,20.10303,5299.192259,61.666962,2482.840855,4214.502017,9.552477,,47.188148,54.256266,18.266703,2060.485397,20.462796,4.640597,75.372228,19.011221,1655.876067,43.728712,11.412375,173.873947,1.952188,0.454598,1.187447,3.999389,5.092066,69.622265,332.633326,4.217357,7895.295804,4.340761,5.096002,117.433754,90.62348,1737.322541,4.43398,9.527196,16.932477,711.166121,10.540543,1.499314,0.887041,28.937128,24792.507193,679.164312,44.957415,24471.487683,24.53887,10.390241,13075.876855,19.016318,37.102196,11.090444,4.149918,3.425832,2.846725,51.415239,8.039479,37.263305,3052.188082,51.176516,4241.382129,1.182313,46.066734,14516.575692,,439.395393,30748.408742,140.880503,3.204991,656.992123,0.013659,0.00024,3.195259,2.139997,0.817063,656.480485,119.331742,281.833791,18.813084,10642.233795,23.302582,380.704236
2026-02-04,4.343347,76.872869,96.505868,445.884787,2.117072,1084.508089,1709.094252,1.683431,2.131761,2.012938,1.954898,2.372915,143.983548,1.986139,0.445885,3491.003566,1.182669,1.497615,8.141071,6.197898,1.178161,1.5494667e-05,106.447322,16.273558,3.375656,23180.315654,2.369516,1.612942,2601.872325,0.91768,0.025759,1017.095413,8.201893,8.205598,4292.592352,585.132419,1.182669,31.340733,110.211805,24.342859,209.804057,7.468911,74.186075,153.548698,55.627901,17.740037,182.752827,1,2.599921,0.866295,0.862804,3.187275,0.866295,12.90677,0.866295,86.334637,10336.273228,9.036638,246.481032,9.241093,31.127765,7.532778,154.539329,381.00039,19841.285798,3.653158,0.866295,106.936826,1543.394207,49819.938806,144.992919,0.866295,184.635566,0.838561,185.04456,152.221611,103.424449,4753.826078,494.356397,1064.387167,1718.158318,0.363505,0.981851,590.679882,25342.410929,105505.452415,364.673235,219.139787,18.87077,3.492114,0.715384,7.448594,10.807084,19.951876,5221.61216,61.620628,2483.747085,4220.271047,9.481084,,47.032492,54.260818,18.272157,2042.965753,20.395473,4.645513,75.394716,18.87077,1641.296983,43.360171,11.398252,170.316115,1.959641,0.454734,1.178131,3.966269,5.047692,69.742155,329.505717,4.223063,7816.425553,4.284032,5.094895,117.365759,91.361221,1719.513667,4.435253,9.530068,16.841298,711.399776,10.527867,1.503107,0.887308,28.945796,24799.98021,672.192607,45.076842,24478.863937,24.488801,10.309286,13079.818218,18.877367,37.348545,11.009972,4.151169,3.406856,2.847583,51.459094,7.980351,37.318887,3056.064155,50.987084,4199.972817,1.182669,45.378098,14423.343235,,439.527837,30738.754295,141.373413,3.22433,655.657168,0.01318,0.000233,3.196222,2.123329,0.815427,655.657168,119.331742,281.918786,18.860378,10645.445745,23.121427,380.818989
2026-02-05,4.332673,77.86377,96.445712,445.545188,2.111865,1081.25194,1707.997868,1.690383,2.125043,1.998209,1.954682,2.37734,144.237509,1.981254,0.444793,3483.940389,1.17976,1.501698,8.156335,6.184146,1.180325,1.6529133e-05,106.84035,15.54411,3.370672,23123.301552,2.373942,1.614596,2624.966941,0.917712,0.025725,1015.773881,8.185714,8.190073,4296.686952,585.165338,1.17976,31.263648,110.201974,24.38458,210.18979,7.467287,74.38373,153.300003,55.374289,17.696404,182.835515,1,2.602674,0.861127,0.866339,3.173628,0.861127,12.960588,0.861127,86.710022,10359.47046,9.053822,246.948768,9.213544,31.179486,7.533362,154.718072,379.686967,19855.365567,3.660714,0.861127,106.374207,1546.075851,49697.402117,144.815217,0.861127,185.060437,0.836488,185.366883,152.189506,103.169672,4754.433297,491.959856,1061.719529,1727.764825,0.362622,0.983637,586.474589,25389.479502,101636.348186,365.331063,219.435255,18.947356,3.483525,0.713626,7.459734,10.823711,19.971578,5228.057258,61.696003,2477.421238,4211.563332,9.498668,,46.871392,54.351566,18.239061,2050.423465,20.460933,4.651204,75.221212,18.946623,1617.926915,43.436815,11.440369,170.944235,1.970029,0.453621,1.180325,3.966947,5.057301,69.373434,330.147385,4.218581,7812.531934,4.295802,5.094085,117.402675,89.863336,1722.40105,4.42461,9.514351,16.142104,709.625278,10.614422,1.502431,0.885126,28.962791,24738.982395,674.234997,44.705847,24418.655937,24.48693,10.328093,13047.64721,18.946793,37.469774,11.030492,4.13506,3.357005,2.840579,51.36452,7.995427,37.390262,3043.781434,50.908607,4202.596493,1.17976,45.493982,14469.724619,,445.930924,30642.503717,141.048351,3.216227,655.462683,0.014721,0.000239,3.188361,2.127283,0.815334,655.582066,119.331742,281.166371,19.014675,10619.25641,23.105786,379.88233
2026-02-06,4.331239,77.246026,96.723033,445.534523,2.111167,1081.482602,1700.969414,1.69607,2.122867,2.005983,1.957278,2.377185,144.348994,1.9806,0.444612,3497.537102,1.179371,1.50319,8.155123,6.218229,1.180286,1.8153196e-05,106.665088,15.625799,3.380853,23115.662029,2.373682,1.614741,2629.996201,0.915976,0.025866,1021.335352,8.182586,8.182531,4361.312152,585.141825,1.179371,31.253319,110.347853,24.260182,210.177809,7.467261,74.486243,153.206112,55.266448,17.690558,183.90216,1,2.605824,0.863516,0.869273,3.178403,0.863516,12.95873,0.863516,86.093642,10358.777724,9.052797,246.9254,9.211756,31.176541,7.53267,154.832315,380.099914,19908.481859,3.69432,0.863516,106.822193,1546.16747,49680.98299,144.802938,0.863516,184.599386,0.836214,184.863383,152.266574,103.135548,4763.455396,494.155876,1061.468846,1731.327327,0.362468,0.983543,582.109536,25368.154827,105716.450402,365.245787,219.524827,19.067597,3.482374,0.713389,7.476614,10.832934,20.058145,5221.942952,61.636856,2476.422402,4209.358463,9.497671,,47.080549,54.321721,18.221666,2046.545293,20.552459,4.660289,75.184614,19.067597,1611.644866,43.431505,11.534474,170.664865,1.974255,0.453474,1.180286,3.967379,5.130874,69.082831,330.47103,4.223562,7793.85189,4.30163,5.093698,117.380336,90.517807,1722.600691,4.422852,9.503543,16.764505,709.395311,10.67351,1.502312,0.884833,28.83529,24730.80908,673.308397,44.663242,24410.588452,24.518513,10.326797,13043.336503,19.05839,37.376019,11.047095,4.133694,3.419968,2.839641,51.437896,7.992035,37.331773,3060.466247,50.930356,4213.163387,1.179371,45.544196,14476.93115,,445.78451,30628.841873,141.156112,3.21537,656.45267,0.016297,0.000243,3.187308,2.127106,0.816416,656.449885,119.331742,281.161531,19.142068,10615.747279,21.923461,379.756824
2026-02-07,4.339975,76.814055,96.797455,444.535927,2.115423,1083.663344,1692.015434,1.685082,2.130101,2.013663,1.954639,2.37329,144.104396,1.984592,0.444336,3491.925652,1.181748,1.500509,8.142163,6.165657,1.1783,1.6802076e-05,106.731597,15.599733,3.385189,23162.260663,2.369792,1.617282,2599.846012,0.916635,0.025765,1017.355497,8.189295,8.200091,4354.327742,584.152989,1.181748,31.316322,110.877553,24.230684,209.825355,7.471252,74.365824,153.099053,55.224195,17.72622,183.179684,1,2.611077,0.872136,0.867943,3.184858,0.872136,12.949308,0.872136,86.268024,10342.855918,9.037631,246.523555,9.234002,31.26319,7.534948,154.358305,377.809361,19918.953296,3.676034,0.872136,107.038538,1548.680745,49781.134392,145.012752,0.872136,184.420447,0.837906,185.77138,151.999706,103.344316,4765.99007,495.152823,1063.575845,1729.84719,0.363045,0.981917,582.993678,25320.958308,105522.815101,364.543446,221.518409,19.009707,3.489395,0.714828,7.461568,10.854401,20.090066,5230.892634,61.603405,2481.679614,4231.489931,9.482267,,47.093105,54.43176,18.258453,2052.696671,20.401229,4.664955,75.33688,19.009707,1615.426317,43.36424,11.451852,170.770555,1.964016,0.453131,1.1783,3.979541,5.052998,69.145302,329.485672,4.218238,7785.375166,4.303159,5.093811,117.646603,90.749791,1719.778381,4.431245,9.522701,16.161135,710.825762,10.663153,1.504252,0.886617,28.894177,24780.663673,672.200685,44.691391,24459.797516,24.485455,10.309876,13069.630436,19.00571,37.266468,11.040741,4.142027,3.365032,2.845365,51.538989,7.97926,37.331853,3045.890616,50.612034,4192.509477,1.181748,45.542946,14469.404578,,446.683163,30666.360419,141.795603,3.221816,655.567566,0.015204,0.000238,3.193733,2.123638,0.815316,655.567566,119.331742,281.732962,18.960639,10637.154271,21.945963,380.522372
2026-02-08,4.339975,76.814055,96.492679,444.535927,2.115423,1083.663344,1692.015434,1.685082,2.130101,2.013663,1.954639,2.37329,144.104396,1.984592,0.444336,3491.925652,1.181748,1.500509,8.142163,6.165657,1.1783,1.6802076e-05,106.731597,15.599733,3.385189,23162.260663,2.369792,1.617282,2599.846012,0.916635,0.025765,1017.355497,8.189295,8.200091,4371.90291,584.152989,1.181748,31.316322,110.199537,24.230684,209.825355,7.471252,74.365824,153.099053,55.224195,17.72622,183.179684,1,2.611077,0.868664,0.867943,3.184858,0.868664,12.949308,0.868664,86.268024,10342.855918,9.037631,246.523555,9.234002,31.12551,7.534948,154.358305,377.809361,19918.953296,3.676034,0.868664,107.062237,1543.583048,49781.134392,145.012752,0.868664,184.420447,0.837906,185.77138,151.999706,103.344316,4755.17523,495.152823,1063.598142,1729.559546,0.363045,0.981917,582.993678,25320.958308,105522.815101,364.543446,221.518409,19.009707,3.489395,0.714828,7.461568,10.817274,20.090066,5230.892634,61.603405,2481.807261,4219.167775,9.482267,,46.591323,54.43176,18.258453,2043.186263,20.401229,4.664955,75.33688,19.009707,1615.426317,43.36424,11.451852,170.770555,1.97898,0.453131,1.1783,3.964645,5.052998,69.145302,329.485672,4.218238,7785.375166,4.294849,5.093811,117.310313,90.746093,1719.778381,4.430064,9.522701,16.366678,710.825762,10.663153,1.504252,0.886617,28.894177,24780.663673,672.200685,44.691391,24459.797516,24.485455,10.309876,13069.630436,19.00571,37.266468,11.040741,4.142027,3.41737,2.845365,51.538989,7.97926,37.331853,3045.890616,50.612034,4192.509477,1.181748,45.542946,14469.404578,,446.683163,30666.360419,141.360897,3.227027,655.567566,0.015204,0.000238,3.193733,2.123638,0.815316,655.567566,119.331742,281.732962,18.960639,10637.154271,21.945963,380.522372
2026-02-09,4.353107,77.046421,96.775328,445.849381,2.121826,1086.942894,1697.121937,1.684573,2.136548,2.013649,1.960389,2.380252,144.528343,1.990599,0.446945,3502.198692,1.185325,1.504923,8.166221,6.20719,1.181752,1.6806062e-05,107.046953,15.645428,3.395105,23232.367268,2.376734,1.617411,2607.714386,0.916582,0.025715,1015.361078,8.209447,8.22491,4370.648359,585.864101,1.185325,31.411109,110.525139,24.226263,210.440869,7.469414,74.583657,153.983676,55.686951,17.779873,183.716257,1,2.606878,0.870752,0.870402,3.194481,0.870752,12.987568,0.870752,86.529061,10373.28399,9.064334,247.251949,9.263172,31.216684,7.535461,154.812418,377.887454,19918.198958,3.680416,0.870752,107.165811,1548.143816,49931.80994,145.000637,0.870752,184.960655,0.84035,185.406148,152.444556,103.656305,4769.164675,496.650803,1066.780527,1729.295301,0.364203,0.984818,584.716228,25395.3437,105831.914585,365.614366,222.172921,19.065391,3.499956,0.716992,7.483424,10.849235,20.148914,5246.215067,61.646813,2488.737574,4229.082243,9.510284,,46.727799,54.501385,18.3127,2049.171204,20.435777,4.657737,75.564047,19.065875,1616.593865,43.491815,11.443417,171.27078,1.967562,0.455756,1.181782,3.976359,5.067885,69.228304,330.450808,4.214677,7808.213253,4.307539,5.094168,117.387476,91.263134,1724.815989,4.445177,9.551524,17.347997,712.968693,10.654073,1.503756,0.889301,28.98085,24855.668796,674.169708,44.826585,24533.831453,24.557593,10.340338,13109.189071,19.061382,36.947771,11.073363,4.154564,3.427467,2.853978,51.694939,8.002836,37.416792,3065.365082,50.760288,4204.896929,1.185325,45.67751,14512.156792,,448.035166,30741.40026,141.270373,3.236779,657.487867,0.014508,0.000236,3.2034,2.129913,0.817704,657.487867,119.331742,282.584534,18.93678,10669.34393,22.010248,381.674122
